X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
33.4778670631441,-19.1089440409975,6482074020,node,12,,hospital,,,,,70380465,,,,d6aa324866a2484eb54d67c9f22ba760,,,,MSFsurvey,,0,1,,2019/05/18 07:27:32,,,,,Hospital Distrital de Manica,,Jan Málek,,,,,,
,,834066701,way,24,,hospital,general,"Bairro de Murapaniua, Natikiri",Governo de Moçambique,,88954064,,,,813d26133eaf4fe0bf18caa7c5220c5d,,,,,,0,1,,2020/08/05 02:48:54,,,,Nampula,Hospital Geral de Nampula,,Micanaldo,,,,,hospital,
35.799697660466,-16.2102669277798,6478281916,node,12,,clinic,,,,,109922681,,,,0abdd544022a4647bb560085e81d7cf9,,,,MSFsurvey,,0,2,,2021/08/19 10:01:17,,,,,Centro de Saude de Tengua,,Maskulinum,,,,,,
32.5718008482649,-25.971914344496,2607931701,node,6,,pharmacy,,,,,19788268,,,,6d24f2aad7c543928929946444d8bd6f,,,,,,0,1,,2014/01/03 15:07:15,,,,,,,jcornelius,,,,,,
36.194507595801,-18.5695036120322,6482072846,node,12,,clinic,,,,,70380465,,,,c5b5965d264b48bebfd665ba186e0a75,,,,MSFsurvey,,0,1,,2019/05/18 07:27:30,,,,,Centro de Saude de Ilha Salia,,Jan Málek,,,,,,
37.3649994702948,-16.0700805192122,6482048073,node,12,,clinic,,,,,70379862,,,,d5677d3ffc474bd4a0526a7ac95311fb,,,,MSFsurvey,,0,1,,2019/05/18 06:43:41,,,,,Centro de Saude Niboia,,Jan Málek,,,,,,
,,667130401,way,18,,pharmacy,,Rua 5343,,,66764462,,,,8f112b90342b41e18dd1990ab6751b64,,,,,,0,1,,2019/01/30 09:46:15,,,,Maputo,Backer II,,gsmiro,,,,,pharmacy,
32.4587836244629,-25.9623132096869,6476219655,node,12,,clinic,,,,,70288734,,,,03211c2e160647a0af8982a7c5be3cd5,,,,MSFsurvey,,0,2,,2019/05/15 18:11:45,,,,,Centro de Saude policia,,Lenka Mikešová,,,,,,
40.6794015465601,-14.543365555014,5462380222,node,9,,clinic,,,,,56970170,,,,f404435b14ee41738ebea009289eb22c,,,,,,0,1,,2018/03/07 14:15:12,,,,,Nacala Centro Médico,,Nomad Dad,,,,,,
36.5286980986425,-14.8970108742164,6476283937,node,12,,clinic,,,,,70289523,,,,8d66f7fc92b6400dad200fe47a613593,,,,MSFsurvey,,0,1,,2019/05/15 18:32:20,,,,,Centro de Saude de Matias,,Libor Bednarik,,,,,,
36.7925369412159,-14.3201507796375,6481620672,node,12,,clinic,,,,,70373784,,,,19688d0ae1ca42788da6da40d9db1550,,,,MSFsurvey,,0,1,,2019/05/17 20:48:22,,,,,Centro de Saude de Mepuera,,Jan Málek,,,,,,
36.1987548737771,-13.4261157809354,6476262894,node,12,,clinic,,,,,70289199,,,,8c06d52c352d47adac19910320fb9fb8,,,,MSFsurvey,,0,1,,2019/05/15 18:23:18,,,,,Centro de Saude de Luambala,,Libor Bednarik,,,,,,
32.3492015560384,-24.9007608469202,6476180481,node,12,,clinic,,,,,70287857,,,,aa9dbb59c10d47649af17cb7dfa72493,,,,MSFsurvey,,0,1,,2019/05/15 17:52:29,,,,,Centro de Saude de Panjane,,Jan Málek,,,,,,
40.5158977730111,-14.2084853053603,7418859885,node,9,,hospital,,,,,83767355,,,,625e0d25ed0a415bb518b7f864fa84bf,,,,,,0,1,,2020/04/19 10:18:40,,,,,hospital distrital memba,,Dbio,,,,,,
39.8052946902912,-11.7601862060235,6432768393,node,12,,clinic,,,,,69795217,,,,96aaef9c7b2c49f88290a99519b259a7,,,,MSFsurvey,,0,2,,2019/05/02 09:06:08,,,,,Centro de Saude de Muatide,,Jorieke V,,,,,,
39.0019046938116,-12.5506338734509,6432767239,node,12,,clinic,,,,,69795217,,,,f6088522123644f081304e2cbd0e5d87,,,,MSFsurvey,,0,2,,2019/05/02 09:06:08,,,,,Centro de Saude de Nairoto,,Jorieke V,,,,,,
,,954362214,way,15,,,,,Médicos Sem Fronteiras / MISAU,,106350276,,,,45bbe85c2fcc41f5a7557bf3e39faea4,,,,,,0,1,,2021/06/14 17:24:51,,,,25 de junho,Sala de Estabilização / Observação,,Sergio Cabral,,,,,clinic,
32.6171012630613,-25.9019082700956,7014906477,node,12,,pharmacy,,,,,77644614,,,,cf556e18c78c4419b75e29864ccd5114,,,,"ASF-#mmb, Mobility and Gender Mapping Project, RotaX07",,0,1,,2019/11/27 16:33:34,,,,,Farmácia Amina,,Ezio Mula,,,,,,
32.5435570196933,-26.0305636106485,7662126682,node,9,,pharmacy,,,,,87263249,,,,e2b19fb15b7e40e39a7a7a986910d865,,,,,,0,1,,2020/06/28 23:16:14,,,,,Farmácia Chamissava,,Ezio Mula,,,,,,
39.1018525189094,-15.6236214641601,6476216776,node,12,,clinic,,,,,70288414,,,,5e5cd602340e4945b2b2d277e5e35737,,,,MSFsurvey,,0,1,,2019/05/15 18:03:42,,,,,Centro de Saude de Calipo,,AtomicBohm,,,,,,
32.5917063595594,-25.964983851676,2475507683,node,18,,pharmacy,,Av. Mao Tsé Tung,,,19433024,,,,6b9acf9bf1c14cc9b3041d60d1f572e6,,,,,,0,2,,2013/12/13 13:44:37,637,,,Maputo,Farmácia,,jcornelius,,,,,,
37.7677552822002,-15.3862379196591,6476131468,node,12,,clinic,,,,,70287229,,,,0efa50585c1346ef99a05a38d4e96e7a,,,,MSFsurvey,,0,1,,2019/05/15 17:41:29,,,,,Centro de Saude de Ecole,,Endtropie,,,,,,
37.5904737553097,-15.561204448712,6476264779,node,12,,doctors,,,,,70289281,,,,ce4abdda376048c1b2b4e8c2cfbd631a,,,,MSFsurvey,,0,1,,2019/05/15 18:25:49,,,,,Posto de Saude de Nimala,,dkocich,,,,,,
33.9391933513122,-17.9001710088819,6476148724,node,12,,clinic,,,,,70287421,,,,cdd1ff67075f4371bc1edca56bd10d5d,,,,MSFsurvey,,0,1,,2019/05/15 17:44:49,,,,,Centro de Saude de Macossa,,JanMacek249,,,,,,
35.2789502166822,-23.7698587127717,6476125515,node,12,,clinic,,,,,70287111,,,,ce799d3ff033445785fc15206ee22b64,,,,MSFsurvey,,0,1,,2019/05/15 17:39:33,,,,,Centro de Saude Mahangue,,marxin,,,,,,
40.2273633291177,-14.8034884484534,6476265950,node,12,,clinic,,,,,70289316,,,,40fbc8f5fe06450baffa3be0e2d4c680,,,,MSFsurvey,,0,1,,2019/05/15 18:26:38,,,,,Centro de Saude Napala,,AtomicBohm,,,,,,
33.2648492920734,-18.9534680352129,6476110385,node,12,,clinic,,,,,70286905,,,,7bf09841ce2e4dba9e5e6f880195a32e,,,,MSFsurvey,,0,1,,2019/05/15 17:35:43,,,,,Centro de Saude de Vanduzi,,qeef,,,,,,
39.2683570976135,-15.1302569436729,3354721000,node,9,,clinic,,,,,40951088,,,,e7b40682963b471aa570c82f284693b0,,,,,,0,3,,2016/07/22 14:06:06,,,,,Boa Saude Clinic,,mo7ambique,,,,,,
34.9263765238005,-20.7413045127946,6476601976,node,12,,clinic,,,,,70294051,,,,8e3debfb7f6d4b0f80b61d9770402f28,,,,MSFsurvey,,0,1,,2019/05/15 21:09:20,,,,,Centro de Saude de Inharingue,,Jan Málek,,,,,,
36.8428109258984,-17.5140636683358,6478291242,node,12,,clinic,,,,,77139266,,,,204c48247ddb403e8c112e6c11b747e7,,,,MSFsurvey,,0,2,,2019/11/15 17:00:57,,,,,Centro de Saude de Quinta Girassol,,Bergeot,,,,,,
,,457945572,way,9,,hospital,,,,,44189173,,,,536c2e914db041acbceeb5ce7542aeb1,,,,,,0,1,,2016/12/05 18:14:08,,,,,Hostipal da Sagrada,,ToquesAmaral,,,,,,
33.5334687531218,-20.6704438195467,6476125589,node,12,,clinic,,,,,70287115,,,,d2681af6e12e48ebba217b03abde7d93,,,,MSFsurvey,,0,1,,2019/05/15 17:39:35,,,,,Centro de Saude de Chipudji,,kubistaj,,,,,,
36.7891144425121,-15.7493120417414,6482074033,node,12,,clinic,,,,,70380465,,,,f3ef17a4228b4d9fb3378e7833f8893f,,,,MSFsurvey,,0,1,,2019/05/18 07:27:32,,,,,Centro de Saude de Regone,,Jan Málek,,,,,,
,,723462180,way,9,,hospital,,,,,74308438,,,,69e606deb06f42198851e8a81b6a25e2,,,,,,0,1,,2019/09/10 12:43:23,,,,,,,Ripanga,,,,,hospital,
33.1468380465416,-19.155079460988,6476125585,node,12,,clinic,,,,,70287115,,,,0efa5cc1fd6542a1a6ed52cf8be7ef97,,,,MSFsurvey,,0,1,,2019/05/15 17:39:34,,,,,Centro de Saude de Chicamba,,kubistaj,,,,,,
37.3589752288459,-15.5678606018412,6482074078,node,12,,clinic,,,,,70380465,,,,0d8eaf7292fb4dfeb94558a1def0511e,,,,MSFsurvey,,0,1,,2019/05/18 07:27:34,,,,,Centro de Saude de Cololo,,Jan Málek,,,,,,
34.281759973814,-17.3176417302726,6476092402,node,12,,clinic,,,,,70286686,,,,2389c5b0fb0644d4977b8e0ddc86d7c5,,,,MSFsurvey,,0,1,,2019/05/15 17:31:51,,,,,Centro de Saude de Senga-Senga,,Endtropie,,,,,,
32.3351910372458,-26.0468815835657,6476098919,node,12,,clinic,,,,,70286767,,,,a8c1b676f1fb4686abd64c835d723ad9,,,,MSFsurvey,,0,1,,2019/05/15 17:33:15,,,,,Centro de Saude de Aguas de Maputo,,Jan Málek,,,,,,
,,340208597,way,6,,clinic,,,,,30539449,,,,d24d9297da8f43d7a3ac6b4af8103f27,,,,,,0,2,,2015/04/27 12:38:36,,,,,,,Maeve (CartONG),,,,,,
35.9453806696778,-18.2907518549706,6478278292,node,12,,clinic,,,,,109922681,,,,f6da0250fc6f47f999bc086097025081,,,,MSFsurvey,,0,2,,2021/08/19 10:01:17,,,,,Centro de Saude de Marromeu,,Maskulinum,,,,,,
38.5104525883525,-15.0034694264232,6476251656,node,12,,clinic,,,,,70288946,,,,4d917f22bbe74386be7d7cc7a0b8c7e3,,,,MSFsurvey,,0,1,,2019/05/15 18:17:02,,,,,Centro de Saude Chica,,AtomicBohm,,,,,,
39.4629348493406,-15.1735628007901,6476261703,node,12,,clinic,,,,,70289156,,,,c79cc77bf67b49ae818dc973407bff7c,,,,MSFsurvey,,0,1,,2019/05/15 18:22:11,,,,,Centro de Saude de Naholoco,,Jan Málek,,,,,,
,,466346514,way,9,,hospital,,,,,50778776,,,,f269bd29a1f54ed988189f6d0fb35daf,,,,,,0,3,,2017/08/02 11:48:05,,,,,Hospital de Namuapala,,franfleal,,,,,,
38.0301993760854,-11.7927994369004,6478195405,node,12,,clinic,,,,,70321550,,,,64690c63037d400aad377db59ac95039,,,,MSFsurvey,,0,1,,2019/05/16 14:25:04,,,,,Centro de Saude de Naulala-2,,AtomicBohm,,,,,,
33.2723494190331,-20.9545728189512,6476074614,node,12,,clinic,,,,,70286447,,,,f4cc3115ec71483b9a1af3dde1c255e1,,,,MSFsurvey,,0,1,,2019/05/15 17:27:44,,,,,Centro de Saude de Bassane,,JanMacek249,,,,,,
32.5831717381101,-25.9741898635695,6476062392,node,15,,clinic,,,,,107798862,,,,34ae517838bc4714b6ce0b262e5a62c8,,,,MSFsurvey,,0,2,,2021/07/11 21:41:39,,,,,Centro de Saude de Campoane,,Jens Kubieziel,,,,,clinic,
39.652624694232,-16.2506332514541,6476125453,node,12,,clinic,,,,,70287337,,,,16c80f78fcb842c0af7f19d4e1ad1220,,,,MSFsurvey,,0,1,,2019/05/15 17:43:22,,,,,Centro de Saude de Mirrepe,,Libor Bednarik,,,,,,
36.8536014527678,-14.7948815749987,6476965807,node,12,,clinic,,,,,70299694,,,,648a7106744045aa846a34d9034e94be,,,,MSFsurvey,,0,1,,2019/05/16 03:33:59,,,,,Centro de Saude de Lurio,,Libor Bednarik,,,,,,
37.7905689786198,-15.5650771394353,6476165429,node,12,,clinic,,,,,70287695,,,,2b67475e84cb49cb849f3c1402630273,,,,MSFsurvey,,0,1,,2019/05/15 17:49:34,,,,,Centro de Saude de Caiaia,,Endtropie,,,,,,
,,171855833,way,15,,hospital,,,,,59851135,,,,63725de8a2b3492c9caa3f68d7f576c8,,,,survey,,0,3,yes,2018/06/14 16:35:59,,,,,Hospital Rural de Vilankulo,,G Udouj,,,,,,
36.7967171639666,-14.3324567546007,6481620507,node,12,,clinic,,,,,70373784,,,,2fb693213aba492697271a5e3783dcf0,,,,MSFsurvey,,0,1,,2019/05/17 20:48:18,,,,,Centro de Saude de Metarica,,Jan Málek,,,,,,
,,712948274,way,12,,clinic,,,,,73255700,,,,a397480db21b4a2fabe3671e86cc716d,,,,MSFsurvey,,0,1,,2019/08/12 05:56:23,,,,,Centro de Saude de Iapala-Estacao Sede,,mmahmud,,,,,,
32.0333480589506,-22.6585850680178,6476264891,node,12,,doctors,,,,,70289281,,,,d226de7b751246be8fd3c69b9ad48c2f,,,,MSFsurvey,,0,1,,2019/05/15 18:25:50,,,,,Posto de Saude de Esperanca Berta Zove,,dkocich,,,,,,
40.4793820956548,-10.9902424339583,6432778465,node,24,,clinic,,,MISAU,,110685378,,,,33546d8baef44f21b957cc6013e8db69,,,,MSFsurvey,,0,3,,2021/09/03 16:01:34,,,,Olumbe,Centro de Saude de Olumbe,,Sergio Cabral,,,,,clinic,public
36.0015534187187,-15.268727828118,6478197420,node,12,,clinic,,,,,70321606,,,,4abee83fdf574e448156fa19841cb44e,,,,MSFsurvey,,0,1,,2019/05/16 14:26:13,,,,,Centro de Saude de Mecomera,,AtomicBohm,,,,,,
,,407458652,way,12,,hospital,,,,,69501545,,,,bf0cf640f50a4253ac280b18a5593ceb,,,,,,0,3,,2019/04/23 19:08:50,,,,,Hospital Central da Beira,,rab,,,,,hospital,
,,500030935,way,9,,hospital,,,,,53137976,,,,32da0cc8aee24b92ae069dbc628dc401,,,,,,0,3,,2017/10/21 20:50:27,,,,,Hospital Geral da Machava,,Remígio Chilaule,,,,,,
40.4312538781847,-11.7513880575384,6432751637,node,12,,clinic,,,,,69795217,,,,a48fb4b6eb33401b8d366538b35e60e5,,,,MSFsurvey,,0,2,,2019/05/02 09:06:05,,,,,Centro de Saude de Quiterajo,,Jorieke V,,,,,,
39.2640252462344,-15.1264650544962,3354720993,node,9,,clinic,,,,,40951073,,,,ad9acfd2297f497abf650957011333b7,,,,,,0,4,,2016/07/22 14:05:01,,,,,Muhavire Clinic,,mo7ambique,,,,,,
,,792046042,way,12,,hospital,,,,,91308474,,,,674a4b402a644c6f9efa0b4e58b3dbf7,,,,,,0,4,,2020/09/22 16:07:57,,,,,Hospital Geral de Marrere,,Hedgie8,,,,,hospital,
,,692794359,way,12,,hospital,,,,,70665308,,,,0795138ee11e4ffd9d2ce5178f061c6d,,,,,,0,1,,2019/05/27 15:10:41,,,,,Centro de Saúde Lugela-Sede,,Rohit Jayendra,,,,,hospital,
33.0814142747872,-18.9866289396431,6476200036,node,12,,clinic,,,,,70288130,,,,2ee8c0db0f224ef2adbc220185af4f95,,,,MSFsurvey,,0,1,,2019/05/15 17:57:38,,,,,Centro de Saude de Messica,,marxin,,,,,,
38.3319894645717,-15.9805435207701,6482048334,node,12,,clinic,,,,,70379862,,,,1e1823e4c7544b5ab5f6d4799688b88f,,,,MSFsurvey,,0,1,,2019/05/18 06:43:43,,,,,Centro de Saude de Pury,,Jan Málek,,,,,,
32.9941389652784,-20.3197974614808,6476119732,node,12,,clinic,,,,,71311651,,,,91ecc13727244edc83a95c69d2f51cf2,,,,MSFsurvey,,0,3,,2019/06/16 23:00:00,,,,,Centro de Saude de Dacata,,seichter,,,,,,
,,805486522,way,12,,hospital,,,,,86351872,,,,274887af44c4424db517326104af91b8,,,,,,0,2,,2020/06/08 11:24:07,,,,,Hospital Antiga da Baixa,,Jcasas1,,,,,hospital,
32.6750349661399,-26.3426660384281,6476261448,node,12,,clinic,,,,,70289375,,,,0a2ae4381fd0443c899f854d2c8aa690,,,,MSFsurvey,,0,1,,2019/05/15 18:28:08,,,,,Centro de Saude de Matutuine,,qeef,,,,,,
,,-4334500,way,9,,hospital,,,,,,,,,972bb9e9a2cb452ea51e3f54cdc32a96,,,,,,0,,,,,,,,Centro de Saúde Urbano,,,,,,,hospital,
35.7804361307923,-17.2046852752685,6482048438,node,12,,clinic,,,,,70379862,,,,5d8060500fc94499be5685d6e298e820,,,,MSFsurvey,,0,1,,2019/05/18 06:43:45,,,,,Centro de Saude de Mepinha,,Jan Málek,,,,,,
33.369701368718,-20.8243999348288,6476125590,node,12,,clinic,,,,,70287115,,,,43fff70942ca409daa22e3c94ee41316,,,,MSFsurvey,,0,1,,2019/05/15 17:39:35,,,,,Centro de Saude de Chitobe,,kubistaj,,,,,,
35.446251495283,-22.9627257774301,6983006591,node,12,,doctors,,,,,77170483,,,,f2c01215e12148d3ad5cf9990a7c076a,,,,,,0,1,,2019/11/16 17:23:19,,,,,Centro de Salud Murrie,,White_Rabbit,,,,,yes,
38.8164916311955,-13.6187109611049,6432770779,node,12,,clinic,,,,,69795217,,,,49859ae87e094f03a6b5d99ef5bf9bf4,,,,MSFsurvey,,0,2,,2019/05/02 09:06:09,,,,,Centro de Saude de Namuno,,Jorieke V,,,,,,
35.5475953263543,-23.8557143793399,5575482721,node,9,,doctors,,,,,58365845,,,,7b3d4e09d836455c90f90d3936044652,,,,,,0,1,,2018/04/24 08:30:40,,,,,Dr. Marcos (General and Malaria),,Chris Ruzicka,,,,,,
38.6005550299826,-13.7094725556006,6432778471,node,12,,clinic,,,,,69795217,,,,3bdb1b0e47c04dbb8b019480ebb76781,,,,MSFsurvey,,0,2,,2019/05/02 09:06:12,,,,,Centro de Saude de Ncumpe,,Jorieke V,,,,,,
,,353259240,way,9,,hospital,,,,,37928074,,,,c850a32a28b84f79bef463c07422b2b0,,,,,,0,4,,2016/03/18 21:06:42,,,,,Centro de Saúde,,mhuels,,,,,,
35.1943487342859,-13.1857251448519,6476898538,node,12,,clinic,,,,,70298829,,,,81e41bb0e5e24be49dc1653341d05901,,,,MSFsurvey,,0,1,,2019/05/16 02:42:00,,,,,Centro de Saude de Malica,,Libor Bednarik,,,,,,
35.4057193775639,-17.7846991447355,6476117744,node,12,,clinic,,,,,70287032,,,,3ea0b5ec53e2404aa70b029da7a18e5e,,,,MSFsurvey,,0,1,,2019/05/15 17:38:08,,,,,Centro de Saude Chimuara,,Endtropie,,,,,,
40.1484470401868,-14.1332959458565,6476283404,node,12,,clinic,,,,,70289465,,,,eeab329e4cc347078e9b9c6cc63d469c,,,,MSFsurvey,,0,1,,2019/05/15 18:30:19,,,,,Centro de Saude de Caleia,,kubistaj,,,,,,
36.5264416903082,-15.3863976787336,6482074093,node,12,,clinic,,,,,70380465,,,,17e406e4a89e41f3a91655acdf1b23c3,,,,MSFsurvey,,0,1,,2019/05/18 07:27:34,,,,,Centro de Saude de Tetete,,Jan Málek,,,,,,
35.0306963495936,-24.4769532146423,6476125524,node,12,,clinic,,,,,70287111,,,,654a92180bf54152a555f34b603863b2,,,,MSFsurvey,,0,1,,2019/05/15 17:39:34,,,,,Centro de Saude de Siane,,marxin,,,,,,
40.2989150264632,-14.915984401697,6482074041,node,12,,pharmacy,,,,,70380465,,,,ebee191ccd934521a29105812decf397,,,,MSFsurvey,,0,1,,2019/05/18 07:27:33,,,,,Farmacia Monapo,,Jan Málek,,,,,,
40.7065973857779,-14.4924498518245,6482074135,node,15,,doctors,,,,,91347558,,,,d3c13d821cd04859b637d367d758f900,,,,MSFsurvey,,0,2,,2020/09/23 08:04:23,,,,,Posto de Saude de Cife,,Greg_Rose,,,,,doctor,
39.4279259867177,-16.4136553170277,6476261760,node,12,,clinic,,,,,70289156,,,,35e3aaf153cc4d65b1d6d2a2fe17d34f,,,,MSFsurvey,,0,1,,2019/05/15 18:22:12,,,,,Centro de Saude de Nambilane,,Jan Málek,,,,,,
39.6936745621101,-15.7193668544637,6476189246,node,12,,clinic,,,,,70287978,,,,0610ad5b4e5e4b64b853127cfb4fb847,,,,MSFsurvey,,0,1,,2019/05/15 17:54:37,,,,,Centro de Saude de Muatua,,Libor Bednarik,,,,,,
39.7185131586984,-11.5299600524614,6432761901,node,12,,clinic,,,,,69795217,,,,1abb3cce6b2149e8a040075c85ae8d06,,,,MSFsurvey,,0,2,,2019/05/02 09:06:06,,,,,Centro de Saude de Imbuo,,Jorieke V,,,,,,
37.4463146599139,-14.1597317140944,6481646020,node,12,,clinic,,,,,70374262,,,,6f88ff355c654830b157c40c20280b25,,,,MSFsurvey,,0,1,,2019/05/17 21:11:16,,,,,Centro de Saude de Queta,,Jan Málek,,,,,,
32.7994451241924,-25.5643925824461,6476062393,node,12,,clinic,,,,,70286184,,,,abd959f3d98440fd9c9fcb577d0da847,,,,MSFsurvey,,0,1,,2019/05/15 17:22:52,,,,,Centro de Saude de Machubo,,Jan Málek,,,,,,
33.0394807866765,-18.6243179060258,6476200038,node,12,,clinic,,,,,70288130,,,,f68aa46f6bce48f0bc71946b2f213e71,,,,MSFsurvey,,0,1,,2019/05/15 17:57:38,,,,,Centrode Saude de Mavonde,,marxin,,,,,,
38.254988524335,-16.272803133891,6476066965,node,12,,clinic,,,,,70286275,,,,563d79955ce441158cf83c7a8773f2e4,,,,MSFsurvey,,0,1,,2019/05/15 17:24:27,,,,,Centro de Saude de Kayane,,Endtropie,,,,,,
34.3912289703646,-17.9593088561703,6476601981,node,12,,clinic,,,,,70294051,,,,b991113cc5484d27ba635b810637143d,,,,MSFsurvey,,0,1,,2019/05/15 21:09:21,,,,,Centro de Saude de Maringue,,Jan Málek,,,,,,
33.2855980228272,-19.4889161636966,6476200030,node,12,,clinic,,,,,70288130,,,,2a25d28eaad5472c8673bbec06bbac67,,,,MSFsurvey,,0,1,,2019/05/15 17:57:37,,,,,Centro de Saude de Munhinga,,marxin,,,,,,
34.1845043321966,-19.7884755762913,6476602015,node,12,,clinic,,,,,70294051,,,,bf8ac53cbe724ea9a839f72f872e6e17,,,,MSFsurvey,,0,1,,2019/05/15 21:09:23,,,,,Centro de Saude de Nhamichindo,,Jan Málek,,,,,,
37.6719206246277,-12.1431259415413,6481646926,node,12,,clinic,,,,,70374262,,,,6df8b59c210a4a39a75374e77d518a95,,,,MSFsurvey,,0,1,,2019/05/17 21:11:18,,,,,Centro de Saude de Manhir,,Jan Málek,,,,,,
32.4156733171466,-26.3287803261738,6476180471,node,12,,clinic,,,,,70287857,,,,b0034f8fd55845a1ab418a888efec13d,,,,MSFsurvey,,0,1,,2019/05/15 17:52:29,,,,,Centro de Saude de Beleluane,,Jan Málek,,,,,,
36.0650051801134,-12.847402782841,6476919034,node,12,,clinic,,,,,70299039,,,,923e055dcd924e3fbd4b57b4b7c4ae29,,,,MSFsurvey,,0,1,,2019/05/16 02:55:17,,,,,Centro de Saude lizombe,,Libor Bednarik,,,,,,
,,690812506,way,12,,clinic,,,,,88626409,,,,be8c298c59d445c3b5f216c9a43b03f9,,,,MSFsurvey,,0,3,,2020/07/28 14:28:15,,,,,Centro de Saude de Mitande,,mmahmud,,,,,,
32.3303667490553,-26.042413358622,6476219650,node,12,,clinic,,,,,70288483,,,,0385ba94e0e14227a5aec5b78dad6107,,,,MSFsurvey,,0,1,,2019/05/15 18:05:32,,,,,Centro de Saude mahanhane,,JanMacek249,,,,,,
39.9854680575955,-11.7053046053475,6432758467,node,12,,clinic,,,,,69795217,,,,274f7a1ef3d14e4bbec6fb774b6bcd51,,,,MSFsurvey,,0,2,,2019/05/02 09:06:06,,,,,Centro de Saude de Chitunda,,Jorieke V,,,,,,
39.6695976290632,-11.0613687497177,6432767236,node,12,,clinic,,,,,69795217,,,,73ac538a9861404c9d6c2860fbc353db,,,,MSFsurvey,,0,2,,2019/05/02 09:06:08,,,,,Centro de Saude de Nangade,,Jorieke V,,,,,,
32.5497871206841,-25.9341412140255,5756557061,node,9,,pharmacy,,,,,60654661,,,,a9b592afa8fb4d329a7ab052b0dca713,,,,,,0,1,,2018/07/12 14:04:43,,,,,FARMÁCIA,,marcos chongo,,,,,,
32.7409264480914,-25.2872555152119,6476200209,node,12,,clinic,,,,,70288119,,,,b2a387e86978473fa1928ef331546f9b,,,,MSFsurvey,,0,1,,2019/05/15 17:57:19,,,,,Centro de Saude de Chibucutso,,kubistaj,,,,,,
,,681557276,way,12,,hospital,,,,,69614100,,,,557d404e55444bec83625d48a6cf29b3,,,,,,0,3,,2019/04/26 20:01:25,,,,,Hospital da Munhava,,Greg_Rose,,,,,hospital,
32.5673124229345,-25.9092672458059,6520307376,node,12,,clinic,,,,,70908255,,,,7af73fe779174c2c8556cd416bb5642a,,Mo-Fr 08:00-17:00,,,,0,1,,2019/06/04 04:58:19,,,,,Centro de saúde malita,,gsmiro,,,,,,
40.114275781148,-15.2869639157575,6476889515,node,12,,clinic,,,,,70298680,,,,45ddf80f9b6e4644a86569fd89469b28,,,,MSFsurvey,,0,1,,2019/05/16 02:32:54,,,,,Centro de Saude de Quixaxe,,Libor Bednarik,,,,,,
37.8524225625365,-15.9180563487925,6482048352,node,12,,clinic,,,,,70379862,,,,3a905715656e4e1d86dc9e95ccd387ec,,,,MSFsurvey,,0,1,,2019/05/18 06:43:43,,,,,Centro de Saude de Mutala,,Jan Málek,,,,,,
35.0499446358603,-13.2889748530668,6478186444,node,12,,clinic,,,,,70321491,,,,f17423e7036e4db58c39b4eb1daa9e0c,,,,MSFsurvey,,0,1,,2019/05/16 14:23:31,,,,,Centro de Saude de Mbetazingone,,AtomicBohm,,,,,,
33.2952710743656,-19.4129819044578,6476200012,node,12,,clinic,,,,,70288130,,,,eb20e933c2ee4b658da82bb5e6e8750b,,,,MSFsurvey,,0,1,,2019/05/15 17:57:35,,,,,Centro de Saude de Sembezea,,marxin,,,,,,
32.3448912461505,-25.6960370773087,6476180428,node,12,,clinic,,,,,70287857,,,,4175c3d5dda141169fdfab841a0156eb,,,,MSFsurvey,,0,1,,2019/05/15 17:52:27,,,,,Centro de Saude de Pessene,,Jan Málek,,,,,,
37.079274472707,-16.1150310733701,6482017355,node,12,,clinic,,,,,70379252,,,,db33863d9fe643238a569730af8a2bda,,,,MSFsurvey,,0,1,,2019/05/18 06:02:55,,,,,Centro de Saude de Mudine,,Jan Málek,,,,,,
32.1822246570905,-26.6719818778411,6476180447,node,12,,clinic,,,,,70287857,,,,5bd331e2e2f1439aba1a8094925cce30,,,,MSFsurvey,,0,1,,2019/05/15 17:52:28,,,,,Centro de Saude de Manhangane,,Jan Málek,,,,,,
39.3378500319016,-15.7087624058447,6476253072,node,12,,clinic,,,,,70288982,,,,4aee4175a4614e758458edd2760e4953,,,,MSFsurvey,,0,1,,2019/05/15 18:17:58,,,,,Centro de Saude de Namitil,,marxin,,,,,,
36.5683324307127,-18.3676548107593,6482019609,node,12,,clinic,,,,,70379270,,,,2d4d5ed8e1ee459eb8048ba5d3ea840a,,,,MSFsurvey,,0,1,,2019/05/18 06:04:23,,,,,Centro de Saude de Micaune,,Jan Málek,,,,,,
,,967520580,way,12,,clinic,,,,,108614414,,,,ebb4b8a5c96c4f1bbca4aa7e4ddc35a2,,,,,,0,1,,2021/07/26 10:17:59,,,,,Centro de Saúde Imbada,,Sergio Cabral,,,,,clinic,
32.3255798441529,-26.0490633091428,6476200204,node,12,,clinic,,,,,70288119,,,,94845a2b05844037999d72ff652e5571,,,,MSFsurvey,,0,1,,2019/05/15 17:57:19,,,,,Centro de Saude de Boane,,kubistaj,,,,,,
